日期,OT,开盘,高,低,交易量,涨跌幅
2009/1/28,4518.72 ,"4,347.78","4,533.70","4,347.78",,4.52%
2009/1/27,4323.42 ,"4,322.99","4,360.79","4,264.97",,-0.08%
2009/1/26,4326.87 ,"4,165.71","4,371.52","4,145.12",,3.54%
2009/1/23,4178.94 ,"4,204.00","4,222.01","4,067.43",,-0.96%
2009/1/22,4219.42 ,"4,313.36","4,368.47","4,197.02",,-0.98%
2009/1/21,4261.15 ,"4,208.19","4,313.69","4,140.26",,0.50%
2009/1/20,4239.85 ,"4,297.42","4,382.11","4,222.76",,-1.77%
2009/1/19,4316.14 ,"4,409.88","4,452.57","4,249.91",,-1.15%
2009/1/16,4366.28 ,"4,395.79","4,474.86","4,357.82",,0.68%
2009/1/15,4336.73 ,"4,434.22","4,451.32","4,295.76",,-1.94%
2009/1/14,4422.35 ,"4,661.84","4,670.84","4,379.88",,-4.63%
2009/1/13,4636.94 ,"4,704.51","4,704.51","4,596.49",,-1.75%
2009/1/12,4719.62 ,"4,765.38","4,791.96","4,708.50",,-1.34%
2009/1/9,4783.89 ,"4,891.58","4,932.66","4,743.97",,-1.97%
2009/1/8,4879.91 ,"4,897.16","4,917.62","4,820.08",,-1.17%
2009/1/7,4937.47 ,"5,008.62","5,010.97","4,914.22",,-1.77%
2009/1/6,5026.31 ,"4,992.67","5,111.02","4,960.21",,0.85%
2009/1/5,4983.99 ,"5,010.18","5,034.85","4,949.36",,0.22%
2009/1/2,4973.07 ,"4,856.85","4,974.73","4,838.49",,3.39%
2008/12/30,4810.20 ,"4,754.22","4,810.41","4,754.22",,2.24%
2008/12/29,4704.86 ,"4,660.17","4,732.85","4,655.91",,1.63%
2008/12/26,4629.38 ,"4,629.38","4,629.38","4,629.38",,0.00%
2008/12/24,4629.38 ,"4,629.38","4,629.38","4,629.38",,0.00%
2008/12/23,4629.38 ,"4,633.47","4,718.60","4,622.97",,-0.21%
2008/12/22,4639.02 ,"4,693.66","4,701.11","4,575.52",,-1.23%
2008/12/19,4696.70 ,"4,720.88","4,785.32","4,647.13",,-1.26%
2008/12/18,4756.40 ,"4,730.10","4,784.72","4,715.82",,1.02%
2008/12/17,4708.38 ,"4,768.71","4,784.41","4,639.17",,-0.46%
2008/12/16,4729.91 ,"4,663.36","4,758.27","4,655.87",,1.61%
2008/12/15,4654.82 ,"4,718.39","4,773.32","4,627.46",,-0.18%
2008/12/12,4663.37 ,"4,660.05","4,699.06","4,521.52",,-2.18%
2008/12/11,4767.20 ,"4,791.56","4,822.21","4,710.04",,-0.78%
2008/12/10,4804.88 ,"4,810.48","4,839.14","4,742.90",,0.54%
2008/12/9,4779.11 ,"4,673.52","4,850.39","4,622.24",,1.34%
2008/12/8,4715.88 ,"4,548.87","4,775.71","4,548.87",,7.63%
2008/12/5,4381.47 ,"4,529.20","4,530.70","4,321.64",,-4.00%
2008/12/4,4564.23 ,"4,559.98","4,732.93","4,491.86",,-0.07%
2008/12/3,4567.24 ,"4,508.88","4,602.88","4,377.63",,0.78%
2008/12/2,4531.79 ,"4,349.13","4,572.18","4,304.03",,3.12%
2008/12/1,4394.79 ,"4,653.12","4,667.91","4,367.92",,-5.88%
2008/11/28,4669.44 ,"4,666.41","4,703.67","4,566.84",,0.09%
2008/11/27,4665.27 ,"4,596.40","4,682.91","4,589.16",,2.30%
2008/11/26,4560.50 ,"4,528.55","4,612.22","4,423.67",,0.00%
2008/11/25,4560.42 ,"4,521.85","4,693.10","4,455.30",,0.13%
2008/11/24,4554.33 ,"4,167.71","4,579.07","4,154.55",,10.34%
2008/11/21,4127.41 ,"4,228.31","4,296.86","4,034.96",,-2.20%
2008/11/20,4220.20 ,"4,274.98","4,313.16","4,113.49",,-3.08%
2008/11/19,4354.09 ,"4,586.33","4,586.69","4,337.92",,-4.92%
2008/11/18,4579.47 ,"4,556.48","4,607.54","4,445.88",,0.49%
2008/11/17,4557.27 ,"4,700.50","4,733.79","4,512.21",,-3.25%
2008/11/14,4710.24 ,"4,723.29","4,874.16","4,695.79",,1.31%
2008/11/13,4649.52 ,"4,599.64","4,713.78","4,524.89",,0.62%
2008/11/12,4620.80 ,"4,801.90","4,875.66","4,555.44",,-2.96%
2008/11/11,4761.58 ,"4,984.32","4,984.32","4,742.48",,-5.25%
2008/11/10,5025.53 ,"5,024.43","5,135.15","4,998.04",,1.76%
2008/11/7,4938.46 ,"4,827.56","5,018.41","4,751.24",,2.59%
2008/11/6,4813.57 ,"5,101.98","5,101.98","4,781.51",,-6.84%
2008/11/5,5166.87 ,"5,268.80","5,271.91","5,142.85",,-2.11%
2008/11/4,5278.04 ,"5,018.83","5,302.57","4,993.10",,5.00%
2008/11/3,5026.84 ,"5,053.94","5,089.54","4,967.94",,0.78%
2008/10/31,4987.97 ,"4,856.02","5,066.81","4,785.11",,2.44%
2008/10/30,4869.30 ,"4,894.14","5,042.49","4,827.27",,1.26%
2008/10/29,4808.69 ,"4,460.26","4,885.85","4,460.26",,-0.31%
2008/10/28,4823.45 ,"4,314.91","4,823.45","4,314.91",,11.28%
2008/10/27,4334.64 ,"4,143.45","4,486.13","4,062.77",,0.91%
2008/10/24,4295.67 ,"4,362.79","4,362.93","4,014.60",,-4.96%
2008/10/23,4519.70 ,"4,559.71","4,576.87","4,364.20",,-1.12%
2008/10/22,4571.07 ,"4,739.74","4,740.31","4,535.64",,-4.46%
2008/10/21,4784.41 ,"4,882.80","4,909.64","4,736.22",,-1.05%
2008/10/20,4835.01 ,"4,891.76","4,941.19","4,754.27",,1.12%
2008/10/17,4781.33 ,"4,757.98","4,835.90","4,576.58",,3.43%
2008/10/16,4622.81 ,"4,675.90","4,890.78","4,521.91",,-4.91%
2008/10/15,4861.63 ,"5,187.39","5,192.13","4,790.68",,-6.49%
2008/10/14,5199.19 ,"5,135.14","5,383.79","5,095.12",,2.70%
2008/10/13,5062.45 ,"4,642.02","5,062.45","4,641.38",,11.40%
2008/10/10,4544.31 ,"4,594.53","4,653.98","4,308.00",,-7.01%
2008/10/9,4887.00 ,"5,054.90","5,153.53","4,803.62",,-2.53%
2008/10/8,5013.62 ,"5,237.11","5,319.15","4,870.20",,-5.88%
2008/10/7,5326.63 ,"5,450.38","5,502.33","5,300.30",,-1.12%
2008/10/6,5387.01 ,"5,606.07","5,606.07","5,292.84",,-7.07%
2008/10/3,5797.03 ,"5,682.33","5,831.97","5,617.81",,2.41%
2008/10/2,5660.63 ,"5,794.10","5,876.93","5,630.46",,-2.51%
2008/10/1,5806.33 ,"5,865.08","5,866.40","5,746.82",,-0.42%
2008/9/30,5831.02 ,"5,728.30","5,836.77","5,658.20",,0.41%
2008/9/29,5807.08 ,"6,010.10","6,015.59","5,802.51",,-4.23%
2008/9/26,6063.50 ,"6,118.13","6,118.13","6,001.01",,-1.77%
2008/9/25,6173.03 ,"6,057.61","6,188.43","6,049.85",,1.99%
2008/9/24,6052.87 ,"6,071.32","6,109.10","6,013.71",,-0.26%
2008/9/23,6068.53 ,"6,091.85","6,123.48","6,033.75",,-0.64%
2008/9/22,6107.75 ,"6,188.58","6,235.13","6,106.11",,-0.58%
2008/9/19,6143.42 ,"5,986.94","6,213.67","5,982.30",,4.78%
2008/9/18,5863.42 ,"5,875.05","5,967.29","5,812.77",,0.04%
2008/9/17,5860.98 ,"5,977.68","6,035.51","5,825.24",,-1.75%
2008/9/16,5965.17 ,"6,017.47","6,024.05","5,858.57",,-1.63%
2008/9/15,6064.16 ,"6,138.42","6,138.42","5,942.14",,-2.74%
2008/9/12,6234.89 ,"6,206.97","6,256.25","6,159.51",,0.91%
2008/9/11,6178.90 ,"6,192.61","6,202.17","6,086.30",,-0.51%
2008/9/10,6210.32 ,"6,225.30","6,254.40","6,160.55",,-0.37%
2008/9/9,6233.41 ,"6,258.26","6,327.18","6,199.11",,-0.48%
2008/9/8,6263.74 ,"6,262.34","6,356.80","6,241.26",,2.22%
2008/9/5,6127.44 ,"6,247.64","6,253.40","6,095.56",,-2.42%
2008/9/4,6279.57 ,"6,477.20","6,482.16","6,263.08",,-2.91%
2008/9/3,6467.49 ,"6,488.12","6,519.21","6,439.91",,-0.78%
2008/9/2,6518.47 ,"6,416.85","6,553.90","6,379.03",,1.51%
2008/9/1,6421.80 ,"6,400.85","6,448.98","6,341.10",,-0.01%
2008/8/29,6422.30 ,"6,427.86","6,457.93","6,401.22",,0.03%
2008/8/28,6420.54 ,"6,313.91","6,456.18","6,265.43",,1.57%
2008/8/27,6321.03 ,"6,336.35","6,346.53","6,252.13",,-0.31%
2008/8/26,6340.52 ,"6,287.81","6,370.53","6,238.07",,0.69%
2008/8/25,6296.95 ,"6,332.94","6,361.55","6,289.11",,-0.72%
2008/8/22,6342.42 ,"6,243.53","6,355.96","6,229.19",,1.69%
2008/8/21,6236.96 ,"6,290.32","6,293.48","6,219.10",,-1.28%
2008/8/20,6317.80 ,"6,297.83","6,336.79","6,262.49",,0.56%
2008/8/19,6282.43 ,"6,398.83","6,401.21","6,268.73",,-2.34%
2008/8/18,6432.88 ,"6,436.14","6,485.91","6,374.95",,-0.20%
2008/8/15,6446.02 ,"6,460.22","6,513.92","6,394.39",,0.06%
2008/8/14,6442.21 ,"6,450.73","6,481.28","6,369.58",,0.31%
2008/8/13,6422.19 ,"6,562.97","6,566.62","6,417.33",,-2.49%
2008/8/12,6585.87 ,"6,601.70","6,626.70","6,545.24",,-0.36%
2008/8/11,6609.63 ,"6,570.52","6,612.86","6,555.28",,0.73%
2008/8/8,6561.65 ,"6,537.54","6,586.10","6,442.85",,0.28%
2008/8/7,6543.49 ,"6,542.96","6,620.77","6,520.79",,-0.27%
2008/8/6,6561.39 ,"6,531.55","6,568.79","6,496.17",,0.65%
2008/8/5,6518.70 ,"6,356.40","6,532.09","6,342.93",,2.66%
2008/8/4,6349.81 ,"6,403.30","6,403.53","6,322.01",,-0.73%
2008/8/1,6396.46 ,"6,461.01","6,489.69","6,378.55",,-1.28%
2008/7/31,6479.56 ,"6,467.86","6,540.45","6,428.49",,0.30%
2008/7/30,6460.12 ,"6,406.03","6,505.05","6,396.14",,0.96%
2008/7/29,6398.80 ,"6,302.88","6,425.45","6,264.74",,0.75%
2008/7/28,6351.15 ,"6,428.36","6,428.36","6,342.32",,-1.33%
2008/7/25,6436.71 ,"6,411.71","6,479.96","6,331.27",,-0.06%
2008/7/24,6440.70 ,"6,546.17","6,577.10","6,415.31",,-1.46%
2008/7/23,6536.09 ,"6,486.05","6,562.26","6,485.05",,1.45%
2008/7/22,6442.79 ,"6,395.06","6,449.88","6,322.03",,0.28%
2008/7/21,6424.84 ,"6,381.44","6,484.29","6,342.82",,0.66%
2008/7/18,6382.65 ,"6,261.48","6,396.30","6,236.94",,1.78%
2008/7/17,6271.27 ,"6,177.07","6,318.34","6,177.07",,1.88%
2008/7/16,6155.37 ,"6,100.62","6,177.03","5,999.32",,1.21%
2008/7/15,6081.70 ,"6,154.89","6,164.73","6,006.58",,-1.91%
2008/7/14,6200.25 ,"6,184.65","6,254.15","6,184.54",,0.76%
2008/7/11,6153.30 ,"6,310.17","6,332.11","6,139.74",,-2.41%
2008/7/10,6305.00 ,"6,338.63","6,384.64","6,254.31",,-1.28%
2008/7/9,6386.46 ,"6,330.69","6,397.82","6,330.69",,1.30%
2008/7/8,6304.41 ,"6,314.17","6,332.01","6,226.74",,-1.43%
2008/7/7,6395.75 ,"6,312.32","6,416.24","6,286.67",,1.97%
2008/7/4,6272.21 ,"6,360.70","6,374.84","6,255.16",,-1.28%
2008/7/3,6353.74 ,"6,262.98","6,392.08","6,200.56",,0.77%
2008/7/2,6305.42 ,"6,319.60","6,395.97","6,295.45",,-0.17%
2008/7/1,6315.94 ,"6,394.08","6,405.43","6,260.33",,-1.60%
2008/6/30,6418.32 ,"6,423.37","6,446.54","6,308.24",,-0.06%
2008/6/27,6421.91 ,"6,449.04","6,464.90","6,348.03",,-0.58%
2008/6/26,6459.60 ,"6,571.55","6,578.45","6,448.12",,-2.39%
2008/6/25,6617.84 ,"6,551.66","6,628.62","6,547.71",,1.25%
2008/6/24,6536.06 ,"6,588.06","6,617.16","6,444.30",,-0.81%
2008/6/23,6589.46 ,"6,586.83","6,628.72","6,572.51",,0.17%
2008/6/20,6578.44 ,"6,730.52","6,765.80","6,547.40",,-2.12%
2008/6/19,6721.17 ,"6,704.22","6,765.10","6,662.46",,-0.12%
2008/6/18,6728.91 ,"6,795.18","6,796.77","6,705.75",,-0.99%
2008/6/17,6796.16 ,"6,743.50","6,855.84","6,743.48",,0.98%
2008/6/16,6729.88 ,"6,773.43","6,812.66","6,671.80",,-0.52%
2008/6/13,6765.32 ,"6,701.50","6,777.87","6,649.62",,0.76%
2008/6/12,6714.52 ,"6,647.60","6,733.12","6,647.60",,0.97%
2008/6/11,6650.26 ,"6,781.88","6,812.88","6,637.75",,-1.78%
2008/6/10,6771.10 ,"6,789.28","6,798.58","6,715.98",,-0.65%
2008/6/9,6815.63 ,"6,790.18","6,839.32","6,762.73",,0.17%
2008/6/6,6803.81 ,"6,966.09","7,002.85","6,796.28",,-1.99%
2008/6/5,6941.83 ,"6,964.71","7,008.93","6,905.01",,-0.34%
2008/6/4,6965.43 ,"6,993.69","6,994.20","6,898.01",,-0.77%
2008/6/3,7019.13 ,"6,986.92","7,023.18","6,962.38",,0.15%
2008/6/2,7008.77 ,"7,098.70","7,102.05","6,995.41",,-1.24%
2008/5/30,7096.79 ,"7,065.79","7,124.61","7,063.80",,0.59%
2008/5/29,7055.03 ,"7,055.72","7,085.13","7,004.70",,0.30%
2008/5/28,7033.84 ,"6,980.69","7,082.26","6,955.14",,1.08%
2008/5/27,6958.66 ,"6,966.05","7,006.28","6,905.86",,0.07%
2008/5/26,6953.84 ,"6,923.94","6,965.19","6,917.61",,0.14%
2008/5/23,6944.05 ,"7,057.52","7,065.90","6,934.54",,-1.79%
2008/5/22,7070.33 ,"7,016.21","7,090.23","6,980.54",,0.42%
2008/5/21,7040.83 ,"7,129.07","7,151.38","7,013.13",,-1.09%
2008/5/20,7118.50 ,"7,188.07","7,188.98","7,108.25",,-1.49%
2008/5/19,7225.94 ,"7,177.02","7,231.86","7,165.44",,0.97%
2008/5/16,7156.55 ,"7,103.84","7,205.96","7,103.84",,1.07%
2008/5/15,7081.05 ,"7,072.12","7,088.67","7,037.09",,-0.03%
2008/5/14,7083.24 ,"7,081.72","7,101.49","7,001.33",,0.33%
2008/5/13,7060.19 ,"7,062.60","7,080.86","7,002.37",,0.34%
2008/5/12,7035.95 ,"7,021.29","7,064.60","7,006.42",,0.47%
2008/5/9,7003.17 ,"7,040.79","7,040.79","6,961.63",,-0.97%
2008/5/8,7071.90 ,"7,037.63","7,073.45","7,013.06",,-0.06%
2008/5/7,7076.25 ,"7,040.84","7,107.53","7,037.01",,0.84%
2008/5/6,7017.10 ,"7,043.65","7,062.37","6,969.16",,-0.50%
2008/5/5,7052.08 ,"7,036.99","7,059.92","7,021.73",,0.13%
2008/5/2,7043.23 ,"6,982.06","7,092.82","6,971.93",,1.36%
2008/4/30,6948.82 ,"6,888.21","6,962.60","6,851.52",,0.92%
2008/4/29,6885.34 ,"6,905.42","6,909.99","6,855.11",,-0.58%
2008/4/28,6925.33 ,"6,914.40","6,966.47","6,819.51",,0.42%
2008/4/25,6896.58 ,"6,855.67","6,945.25","6,848.90",,1.10%
2008/4/24,6821.32 ,"6,776.93","6,827.90","6,720.91",,0.39%
2008/4/23,6795.03 ,"6,739.65","6,813.67","6,656.86",,0.99%
2008/4/22,6728.30 ,"6,762.44","6,818.62","6,702.98",,-0.86%
2008/4/21,6786.55 ,"6,840.68","6,848.65","6,749.72",,-0.83%
2008/4/18,6843.08 ,"6,703.02","6,860.38","6,703.02",,2.41%
2008/4/17,6681.81 ,"6,717.28","6,743.14","6,665.01",,-0.31%
2008/4/16,6702.84 ,"6,624.61","6,710.86","6,600.68",,1.79%
2008/4/15,6585.05 ,"6,581.12","6,626.88","6,524.90",,0.47%
2008/4/14,6554.49 ,"6,561.90","6,573.25","6,516.51",,-0.74%
2008/4/11,6603.57 ,"6,739.18","6,768.12","6,570.74",,-1.50%
2008/4/10,6704.32 ,"6,716.69","6,719.07","6,608.78",,-0.25%
2008/4/9,6721.36 ,"6,751.48","6,785.06","6,705.06",,-0.75%
2008/4/8,6771.98 ,"6,795.05","6,795.34","6,723.84",,-0.72%
2008/4/7,6821.03 ,"6,802.55","6,843.25","6,795.06",,0.85%
2008/4/4,6763.39 ,"6,753.87","6,797.23","6,691.28",,0.32%
2008/4/3,6741.72 ,"6,788.40","6,802.62","6,695.83",,-0.53%
2008/4/2,6777.44 ,"6,749.24","6,806.66","6,726.43",,0.85%
2008/4/1,6720.33 ,"6,519.02","6,734.50","6,496.94",,2.84%
2008/3/31,6534.97 ,"6,530.11","6,541.12","6,429.62",,-0.38%
2008/3/28,6559.90 ,"6,587.21","6,616.45","6,535.07",,-0.28%
2008/3/27,6578.06 ,"6,486.02","6,610.16","6,478.81",,1.37%
2008/3/26,6489.26 ,"6,508.43","6,538.28","6,469.00",,-0.54%
2008/3/25,6524.71 ,"6,443.45","6,540.48","6,443.36",,3.24%
2008/3/20,6319.99 ,"6,331.06","6,376.24","6,270.98",,-0.65%
2008/3/19,6361.22 ,"6,429.24","6,469.99","6,310.60",,-0.50%
2008/3/18,6393.39 ,"6,237.63","6,417.95","6,237.63",,3.41%
2008/3/17,6182.30 ,"6,360.92","6,362.02","6,167.82",,-4.18%
2008/3/14,6451.90 ,"6,500.17","6,623.42","6,391.56",,-0.75%
2008/3/13,6500.56 ,"6,529.62","6,529.62","6,399.04",,-1.50%
2008/3/12,6599.37 ,"6,574.52","6,666.58","6,569.36",,1.15%
2008/3/11,6524.57 ,"6,462.53","6,604.00","6,431.74",,1.19%
2008/3/10,6448.08 ,"6,487.11","6,537.39","6,414.52",,-1.01%
2008/3/7,6513.99 ,"6,550.55","6,562.40","6,450.88",,-1.17%
2008/3/6,6591.31 ,"6,674.74","6,683.16","6,569.60",,-1.38%
2008/3/5,6683.71 ,"6,583.30","6,699.30","6,578.82",,2.12%
2008/3/4,6545.04 ,"6,692.73","6,720.16","6,516.83",,-2.17%
2008/3/3,6689.95 ,"6,692.98","6,701.53","6,608.61",,-0.86%
2008/2/29,6748.13 ,"6,847.90","6,864.69","6,698.55",,-1.67%
2008/2/28,6862.52 ,"6,985.42","6,995.39","6,849.59",,-1.93%
2008/2/27,6997.85 ,"7,007.69","7,017.70","6,881.23",,0.17%
2008/2/26,6985.97 ,"6,906.43","7,007.44","6,906.43",,1.50%
2008/2/25,6882.56 ,"6,850.92","6,922.61","6,825.12",,1.12%
2008/2/22,6806.29 ,"6,889.49","6,889.49","6,762.77",,-1.43%
2008/2/21,6904.85 ,"6,928.34","7,017.86","6,881.29",,0.07%
2008/2/20,6899.68 ,"6,933.02","6,964.93","6,852.58",,-1.47%
2008/2/19,7002.29 ,"6,947.68","7,079.74","6,890.93",,0.50%
2008/2/18,6967.55 ,"6,865.57","6,997.77","6,865.57",114.68M,1.98%
2008/2/15,6832.43 ,"6,966.75","7,012.63","6,797.76",,-1.87%
2008/2/14,6962.28 ,"7,024.57","7,062.08","6,935.31",,-0.16%
2008/2/13,6973.67 ,"6,914.21","7,007.05","6,869.94",,0.08%
2008/2/12,6967.84 ,"6,793.47","6,979.23","6,746.20",,3.33%
2008/2/11,6743.54 ,"6,723.97","6,812.21","6,690.77",,-0.35%
2008/2/8,6767.28 ,"6,777.54","6,851.78","6,706.18",,0.50%
2008/2/7,6733.72 ,"6,829.07","6,839.16","6,655.65",,-1.66%
2008/2/6,6847.51 ,"6,726.54","6,861.94","6,696.94",,1.22%
2008/2/5,6765.25 ,"6,998.74","7,000.05","6,744.17",,-3.36%
2008/2/4,7000.49 ,"7,018.64","7,059.19","6,975.93",,0.46%
2008/2/1,6968.67 ,"6,896.19","7,037.16","6,896.19",,1.71%
2008/1/31,6851.75 ,"6,856.88","6,887.75","6,691.25",,-0.34%
2008/1/30,6875.35 ,"6,886.92","6,920.77","6,822.44",,-0.26%
2008/1/29,6892.96 ,"6,834.60","6,929.88","6,823.68",,1.09%
2008/1/28,6818.85 ,"6,749.29","6,827.37","6,680.30",,0.03%
2008/1/25,6816.74 ,"6,884.16","7,002.19","6,782.41",,-0.06%
2008/1/24,6821.07 ,"6,550.11","6,854.98","6,550.11",,5.93%
2008/1/23,6439.21 ,"6,811.81","6,884.87","6,384.40",,-4.88%
2008/1/22,6769.47 ,"6,591.39","6,877.62","6,420.71",,-0.31%
2008/1/21,6790.19 ,"7,292.68","7,292.68","6,762.77",,-7.16%
2008/1/18,7314.17 ,"7,417.55","7,501.04","7,287.29",,-1.34%
2008/1/17,7413.53 ,"7,504.85","7,547.47","7,400.08",,-0.78%
2008/1/16,7471.57 ,"7,536.48","7,555.56","7,450.38",,-1.25%
2008/1/15,7566.38 ,"7,714.60","7,724.26","7,563.90",,-2.14%
2008/1/14,7732.02 ,"7,692.54","7,759.17","7,683.54",,0.18%
2008/1/11,7717.95 ,"7,717.45","7,746.47","7,675.45",,0.06%
2008/1/10,7713.09 ,"7,799.11","7,830.95","7,700.85",,-0.89%
2008/1/9,7782.71 ,"7,839.23","7,841.62","7,770.42",,-0.86%
2008/1/8,7849.99 ,"7,844.50","7,923.44","7,831.51",,0.42%
2008/1/7,7817.17 ,"7,810.82","7,858.64","7,781.68",,0.11%
2008/1/4,7808.69 ,"7,913.53","7,914.70","7,780.27",,-1.26%
2008/1/3,7908.41 ,"7,941.52","7,969.90","7,858.39",,-0.51%
2008/1/2,7949.11 ,"8,045.97","8,100.64","7,925.11",,-1.47%
2007/12/28,8067.32 ,"8,010.89","8,068.95","7,991.81",,0.36%
2007/12/27,8038.60 ,"8,038.73","8,073.99","8,024.77",,0.45%
2007/12/21,8002.67 ,"7,913.38","8,015.42","7,913.38",,1.70%
2007/12/20,7869.19 ,"7,842.26","7,919.05","7,842.17",,0.41%
2007/12/19,7837.32 ,"7,865.33","7,876.59","7,777.40",,-0.17%
2007/12/18,7850.74 ,"7,811.08","7,942.76","7,796.10",,0.32%
2007/12/17,7825.44 ,"7,884.17","7,884.19","7,812.02",,-1.55%
2007/12/14,7948.36 ,"7,949.00","7,987.29","7,873.27",,0.25%
2007/12/13,7928.31 ,"8,014.47","8,034.32","7,922.98",,-1.83%
2007/12/12,8076.12 ,"7,968.93","8,117.79","7,928.12",,0.83%
2007/12/11,8009.42 ,"8,050.37","8,067.04","7,983.41",,-0.30%
2007/12/10,8033.36 ,"7,972.70","8,057.69","7,955.19",,0.49%
2007/12/7,7994.07 ,"7,963.25","8,009.76","7,957.55",,0.67%
2007/12/6,7940.58 ,"7,958.18","7,998.04","7,911.48",,-0.05%
2007/12/5,7944.77 ,"7,850.94","7,953.94","7,842.62",,1.74%
2007/12/4,7808.94 ,"7,841.87","7,849.94","7,785.12",,-0.36%
2007/12/3,7837.26 ,"7,859.39","7,889.59","7,825.66",,-0.42%
2007/11/30,7870.52 ,"7,772.44","7,894.47","7,771.77",,1.36%
2007/11/29,7765.19 ,"7,755.30","7,780.48","7,729.44",,0.54%
2007/11/28,7723.66 ,"7,552.26","7,729.00","7,536.54",,2.55%
2007/11/27,7531.35 ,"7,537.55","7,546.41","7,444.62",,-0.48%
2007/11/26,7567.36 ,"7,642.10","7,674.66","7,559.70",,-0.55%
2007/11/23,7608.96 ,"7,565.01","7,620.29","7,549.15",,0.62%
2007/11/22,7562.10 ,"7,538.80","7,581.13","7,488.09",,0.58%
2007/11/21,7518.42 ,"7,569.86","7,569.86","7,474.51",,-1.47%
2007/11/20,7630.31 ,"7,550.35","7,634.46","7,523.67",,1.58%
2007/11/19,7511.97 ,"7,608.20","7,623.10","7,498.90",,-1.32%
2007/11/16,7612.26 ,"7,635.65","7,655.96","7,564.66",,-0.71%
2007/11/15,7667.03 ,"7,781.81","7,803.87","7,635.69",,-1.49%
2007/11/14,7783.11 ,"7,821.42","7,866.01","7,765.51",,0.07%
2007/11/13,7777.56 ,"7,781.42","7,791.50","7,752.24",,-0.38%
2007/11/12,7806.84 ,"7,780.49","7,810.60","7,766.07",,-0.07%
2007/11/9,7812.40 ,"7,830.12","7,918.92","7,792.82",,-0.09%
2007/11/8,7819.47 ,"7,771.56","7,844.40","7,701.87",,0.25%
2007/11/7,7799.62 ,"7,839.06","7,854.16","7,739.92",,-0.35%
2007/11/6,7827.19 ,"7,823.22","7,859.95","7,821.78",,0.25%
2007/11/5,7807.55 ,"7,790.89","7,830.92","7,779.97",,-0.53%
2007/11/2,7849.49 ,"7,846.91","7,864.48","7,792.37",,-0.40%
2007/11/1,7880.85 ,"8,024.41","8,038.41","7,853.76",,-1.73%
2007/10/31,8019.22 ,"7,975.02","8,027.49","7,960.48",,0.52%
2007/10/30,7977.94 ,"8,004.59","8,004.59","7,966.24",,-0.40%
2007/10/29,8009.67 ,"7,989.40","8,016.47","7,986.71",,0.76%
2007/10/26,7949.17 ,"7,944.34","7,970.36","7,919.20",,0.21%
2007/10/25,7932.44 ,"7,862.61","7,970.57","7,861.39",,1.32%
2007/10/24,7828.96 ,"7,842.13","7,861.27","7,807.99",,-0.18%
2007/10/23,7842.79 ,"7,822.89","7,876.62","7,822.89",,0.61%
2007/10/22,7794.94 ,"7,819.28","7,819.28","7,763.64",,-1.13%
2007/10/19,7884.12 ,"7,895.53","7,940.29","7,870.73",,-0.47%
2007/10/18,7921.40 ,"7,997.73","8,014.56","7,906.79",,-0.80%
2007/10/17,7985.41 ,"7,944.53","8,017.04","7,941.51",,0.29%
2007/10/16,7962.64 ,"7,946.12","7,964.60","7,927.78",,-0.09%
2007/10/15,7969.47 ,"8,039.80","8,039.80","7,951.26",,-0.89%
2007/10/12,8041.26 ,"7,995.59","8,041.26","7,974.87",,0.09%
2007/10/11,8033.69 ,"7,985.68","8,063.83","7,981.53",,0.59%
2007/10/10,7986.57 ,"7,985.98","8,009.34","7,955.93",,0.08%
2007/10/9,7980.44 ,"7,974.87","8,012.87","7,955.04",,0.08%
2007/10/8,7974.37 ,"8,008.76","8,017.77","7,968.25",,-0.35%
2007/10/5,8002.18 ,"7,954.25","8,014.16","7,946.34",,0.72%
2007/10/4,7944.99 ,"7,940.65","7,966.81","7,911.86",,-0.13%
2007/10/3,7955.30 ,"7,952.38","7,964.40","7,928.56",,0.11%
2007/10/2,7946.79 ,"7,937.22","7,971.13","7,924.14",,0.31%
2007/10/1,7922.42 ,"7,851.29","7,922.42","7,831.40",,0.77%
2007/9/28,7861.51 ,"7,850.94","7,880.42","7,790.23",,0.10%
2007/9/27,7853.79 ,"7,844.42","7,882.18","7,837.34",,0.64%
2007/9/26,7804.15 ,"7,797.34","7,815.49","7,788.44",,0.45%
2007/9/25,7769.44 ,"7,755.17","7,786.93","7,717.44",,-0.24%
2007/9/24,7787.92 ,"7,777.20","7,797.62","7,762.05",,-0.08%
2007/9/21,7794.43 ,"7,722.97","7,809.24","7,714.81",,0.77%
2007/9/20,7735.09 ,"7,728.78","7,745.25","7,696.94",,-0.20%
2007/9/19,7750.84 ,"7,629.11","7,771.02","7,627.75",,2.32%
2007/9/18,7575.21 ,"7,460.04","7,588.42","7,452.00",,1.27%
2007/9/17,7479.85 ,"7,497.09","7,530.81","7,433.23",,-0.24%
2007/9/14,7497.74 ,"7,514.62","7,522.12","7,445.41",,-0.51%
2007/9/13,7535.97 ,"7,459.43","7,545.23","7,430.64",,0.84%
2007/9/12,7472.99 ,"7,458.68","7,477.99","7,420.66",,0.20%
2007/9/11,7457.90 ,"7,409.25","7,481.98","7,409.25",,1.12%
2007/9/10,7375.44 ,"7,437.69","7,467.45","7,369.70",,-0.82%
2007/9/7,7436.63 ,"7,612.92","7,629.86","7,420.83",,-2.43%
